date_time,contract_d1,contract_d2,same_contract,close_d1_scaled,close_d2,spread,vol_d1,vol_d2
2025-03-24 00:05:00+00:00,K2025,K2025,True,,72.29,,0,24
2025-03-24 00:10:00+00:00,K2025,K2025,True,,72.26,,0,6
2025-03-24 00:15:00+00:00,K2025,K2025,True,71.98643681066194,72.15,-0.16356318933806335,1,10
2025-03-24 00:20:00+00:00,K2025,K2025,True,,72.16,,0,5
2025-03-24 00:25:00+00:00,K2025,K2025,True,,72.16,,0,8
2025-03-24 00:30:00+00:00,K2025,K2025,True,71.94516018405032,72.15,-0.2048398159496827,2,36
2025-03-24 00:35:00+00:00,K2025,K2025,True,,72.12,,0,6
2025-03-24 00:40:00+00:00,K2025,K2025,True,71.85228777417419,72.07,-0.21771222582580663,21,23
2025-03-24 00:45:00+00:00,K2025,K2025,True,,72.08,,0,8
2025-03-24 00:50:00+00:00,K2025,K2025,True,,72.08,,0,1
2025-03-24 00:55:00+00:00,K2025,K2025,True,71.84196861752127,72.03,-0.18803138247872653,3,25
2025-03-24 01:00:00+00:00,K2025,K2025,True,,72.15,,0,50
2025-03-24 01:05:00+00:00,K2025,K2025,True,72.02771343727356,72.16,-0.1322865627264349,1,28
2025-03-24 01:10:00+00:00,K2025,K2025,True,71.86260693082708,72.09,-0.22739306917291913,2,17
2025-03-24 01:15:00+00:00,K2025,K2025,True,71.82133030421546,72.03,-0.2086696957845362,8,33
2025-03-24 01:20:00+00:00,K2025,K2025,True,,72.0,,0,5
2025-03-24 01:25:00+00:00,K2025,K2025,True,,71.96,,0,15
2025-03-24 01:30:00+00:00,K2025,K2025,True,,71.94,,0,28
2025-03-24 01:35:00+00:00,K2025,K2025,True,71.76973452095095,71.93,-0.16026547904905897,1,26
2025-03-24 01:40:00+00:00,K2025,K2025,True,,71.88,,0,30
2025-03-24 01:45:00+00:00,K2025,K2025,True,,71.87,,0,8
2025-03-24 01:50:00+00:00,K2025,K2025,True,71.61494717115738,71.82,-0.20505282884261078,5,23
2025-03-24 01:55:00+00:00,K2025,K2025,True,,71.84,,0,13
2025-03-24 02:00:00+00:00,K2025,K2025,True,71.63558548446319,71.87,-0.23441451553681247,3,10
2025-03-24 02:05:00+00:00,K2025,K2025,True,,71.91,,0,7
2025-03-24 02:10:00+00:00,K2025,K2025,True,,71.91,,0,4
2025-03-24 02:15:00+00:00,K2025,K2025,True,,71.89,,0,33
2025-03-24 02:20:00+00:00,K2025,K2025,True,,71.92,,0,21
2025-03-24 02:25:00+00:00,K2025,K2025,True,,71.96,,0,3
2025-03-24 02:30:00+00:00,K2025,K2025,True,,71.94,,0,17
2025-03-24 02:35:00+00:00,K2025,K2025,True,,71.93,,0,6
2025-03-24 02:40:00+00:00,K2025,K2025,True,,71.96,,0,6
2025-03-24 02:45:00+00:00,K2025,K2025,True,,71.96,,0,1
2025-03-24 02:50:00+00:00,K2025,K2025,True,,71.92,,0,12
2025-03-24 02:55:00+00:00,K2025,K2025,True,,71.9,,0,13
2025-03-24 03:00:00+00:00,K2025,K2025,True,,71.91,,0,5
2025-03-24 03:05:00+00:00,K2025,K2025,True,,71.87,,0,5
2025-03-24 03:10:00+00:00,K2025,K2025,True,,71.9,,0,3
2025-03-24 03:15:00+00:00,K2025,K2025,True,71.72845789433933,71.93,-0.20154210566067832,6,19
2025-03-24 03:20:00+00:00,K2025,K2025,True,,71.89,,0,2
2025-03-24 03:25:00+00:00,K2025,K2025,True,71.61494717115738,71.83,-0.2150528288426159,5,24
2025-03-24 03:30:00+00:00,K2025,K2025,True,,71.83,,0,6
2025-03-24 03:35:00+00:00,K2025,K2025,True,,71.85,,0,10
2025-03-24 03:40:00+00:00,K2025,K2025,True,,71.87,,0,3
2025-03-24 03:45:00+00:00,K2025,K2025,True,,71.86,,0,9
2025-03-24 03:50:00+00:00,K2025,K2025,True,,71.85,,0,11
2025-03-24 03:55:00+00:00,K2025,K2025,True,,71.9,,0,8
2025-03-24 04:00:00+00:00,K2025,K2025,True,,71.89,,0,16
2025-03-24 04:05:00+00:00,K2025,K2025,True,,71.9,,0,17
2025-03-24 04:10:00+00:00,K2025,K2025,True,,71.89,,0,11
2025-03-24 04:15:00+00:00,K2025,K2025,True,,71.88,,0,1
2025-03-24 04:20:00+00:00,K2025,K2025,True,,71.87,,0,2
2025-03-24 04:25:00+00:00,K2025,,False,71.6665429544219,,,1,0
2025-03-24 04:30:00+00:00,K2025,K2025,True,,71.88,,0,13
2025-03-24 04:35:00+00:00,K2025,K2025,True,,71.88,,0,3
2025-03-24 04:40:00+00:00,K2025,K2025,True,,71.92,,0,13
2025-03-24 04:45:00+00:00,K2025,K2025,True,,71.89,,0,5
2025-03-24 04:50:00+00:00,K2025,K2025,True,,71.88,,0,9
2025-03-24 04:55:00+00:00,K2025,K2025,True,,71.88,,0,4
2025-03-24 05:00:00+00:00,K2025,K2025,True,,71.86,,0,15
2025-03-24 05:05:00+00:00,K2025,K2025,True,,71.87,,0,4
2025-03-24 05:10:00+00:00,K2025,K2025,True,71.72845789433933,71.9,-0.17154210566067718,56,3
2025-03-24 05:15:00+00:00,K2025,K2025,True,71.73877705099223,71.92,-0.18122294900777547,7,8
2025-03-24 05:20:00+00:00,K2025,K2025,True,,71.94,,0,12
2025-03-24 05:25:00+00:00,K2025,K2025,True,,71.94,,0,1
2025-03-24 05:30:00+00:00,K2025,K2025,True,71.74909620764514,71.98,-0.2309037923548658,1,10
2025-03-24 05:35:00+00:00,K2025,K2025,True,,71.97,,0,11
2025-03-24 05:40:00+00:00,K2025,K2025,True,,72.0,,0,22
2025-03-24 05:45:00+00:00,K2025,K2025,True,,71.97,,0,13
2025-03-24 05:50:00+00:00,K2025,K2025,True,,72.0,,0,12
2025-03-24 05:55:00+00:00,K2025,K2025,True,,72.02,,0,8
2025-03-24 06:00:00+00:00,K2025,K2025,True,,72.05,,0,14
2025-03-24 06:05:00+00:00,K2025,K2025,True,71.85228777417419,72.07,-0.21771222582580663,43,9
2025-03-24 06:10:00+00:00,K2025,K2025,True,71.82133030421546,72.03,-0.2086696957845362,37,5
2025-03-24 06:15:00+00:00,K2025,K2025,True,,72.02,,0,7
2025-03-24 06:20:00+00:00,K2025,K2025,True,,72.07,,0,14
2025-03-24 06:25:00+00:00,K2025,K2025,True,,72.08,,0,8
2025-03-24 06:30:00+00:00,K2025,K2025,True,71.85228777417419,72.07,-0.21771222582580663,103,48
2025-03-24 06:35:00+00:00,K2025,K2025,True,71.85228777417419,72.06,-0.20771222582581572,2,26
2025-03-24 06:40:00+00:00,K2025,K2025,True,71.8935644007858,72.11,-0.21643559921419353,4,24
2025-03-24 06:45:00+00:00,K2025,K2025,True,71.8935644007858,72.14,-0.24643559921419467,1,24
2025-03-24 06:50:00+00:00,K2025,K2025,True,71.92452187074451,72.17,-0.2454781292554884,101,23
2025-03-24 06:55:00+00:00,K2025,K2025,True,71.92452187074451,72.13,-0.20547812925548214,7,18
2025-03-24 07:00:00+00:00,K2025,K2025,True,71.98643681066194,72.15,-0.16356318933806335,9,50
2025-03-24 07:05:00+00:00,K2025,K2025,True,,72.17,,0,23
2025-03-24 07:10:00+00:00,K2025,K2025,True,71.96579849735613,72.17,-0.20420150264386905,35,16
2025-03-24 07:15:00+00:00,K2025,K2025,True,71.97611765400903,72.18,-0.20388234599097643,1,16
2025-03-24 07:20:00+00:00,K2025,K2025,True,71.93484102739743,72.15,-0.21515897260258043,9,23
2025-03-24 07:25:00+00:00,K2025,K2025,True,71.95547934070323,72.17,-0.21452065929676678,24,18
2025-03-24 07:30:00+00:00,K2025,K2025,True,72.02771343727356,72.24,-0.2122865627264332,1,33
2025-03-24 07:35:00+00:00,K2025,K2025,True,72.00707512396775,72.21,-0.20292487603224174,1,20
2025-03-24 07:40:00+00:00,K2025,K2025,True,72.04835175057937,72.27,-0.22164824942062467,17,15
2025-03-24 07:45:00+00:00,K2025,K2025,True,72.07930922053808,72.33,-0.25069077946191953,3,50
2025-03-24 07:50:00+00:00,K2025,K2025,True,72.09994753384389,72.35,-0.2500524661561059,1,28
2025-03-24 07:55:00+00:00,K2025,K2025,True,72.1205858471497,72.33,-0.20941415285030018,3,64
2025-03-24 08:00:00+00:00,K2025,K2025,True,72.04835175057937,72.24,-0.19164824942062353,24,92
2025-03-24 08:05:00+00:00,K2025,K2025,True,72.07930922053808,72.25,-0.17069077946192124,3,25
2025-03-24 08:10:00+00:00,K2025,K2025,True,72.07930922053808,72.29,-0.2106907794619275,22,49
2025-03-24 08:15:00+00:00,K2025,K2025,True,72.08962837719099,72.25,-0.1603716228090093,8,36
2025-03-24 08:20:00+00:00,K2025,K2025,True,72.03803259392646,72.22,-0.18196740607353945,9,51
2025-03-24 08:25:00+00:00,K2025,K2025,True,72.08962837719099,72.28,-0.19037162280901043,70,350
2025-03-24 08:30:00+00:00,K2025,K2025,True,71.95547934070323,72.15,-0.19452065929677076,90,107
2025-03-24 08:35:00+00:00,K2025,K2025,True,71.84196861752127,71.94,-0.09803138247872312,53,118
2025-03-24 08:40:00+00:00,K2025,K2025,True,71.86260693082708,72.01,-0.14739306917292083,9,64
2025-03-24 08:45:00+00:00,K2025,K2025,True,71.81101114756257,71.98,-0.16898885243743678,5,44
2025-03-24 08:50:00+00:00,K2025,K2025,True,71.85228777417419,72.01,-0.15771222582581856,10,34
2025-03-24 08:55:00+00:00,K2025,K2025,True,71.85228777417419,72.09,-0.23771222582581686,26,64
2025-03-24 09:00:00+00:00,K2025,K2025,True,71.8935644007858,72.07,-0.17643559921418728,30,89
2025-03-24 09:05:00+00:00,K2025,K2025,True,71.83164946086838,72.03,-0.19835053913162426,4,39
2025-03-24 09:10:00+00:00,K2025,K2025,True,71.85228777417419,72.04,-0.1877122258258197,12,37
2025-03-24 09:15:00+00:00,K2025,K2025,True,71.86260693082708,72.05,-0.18739306917291287,19,44
2025-03-24 09:20:00+00:00,K2025,K2025,True,71.86260693082708,72.07,-0.2073930691729089,12,32
2025-03-24 09:25:00+00:00,K2025,K2025,True,71.9038835574387,72.13,-0.22611644256129182,13,65
2025-03-24 09:30:00+00:00,K2025,K2025,True,72.02771343727356,72.17,-0.14228656272644002,4,88
2025-03-24 09:35:00+00:00,K2025,K2025,True,71.99675596731484,72.19,-0.19324403268515766,2,54
2025-03-24 09:40:00+00:00,K2025,K2025,True,72.05867090723227,72.29,-0.23132909276773717,46,65
2025-03-24 09:45:00+00:00,K2025,K2025,True,72.17218163041423,72.38,-0.20781836958576605,6,122
2025-03-24 09:50:00+00:00,K2025,K2025,True,72.15154331710842,72.39,-0.23845668289158084,14,83
2025-03-24 09:55:00+00:00,K2025,K2025,True,72.21345825702583,72.43,-0.21654174297417228,18,54
2025-03-24 10:00:00+00:00,K2025,K2025,True,72.29601151024907,72.54,-0.243988489750933,124,137
2025-03-24 10:05:00+00:00,K2025,K2025,True,,72.55,,0,72
2025-03-24 10:10:00+00:00,K2025,K2025,True,72.37856476347231,72.61,-0.2314352365276875,118,138
2025-03-24 10:15:00+00:00,K2025,K2025,True,72.30633066690199,72.55,-0.24366933309801198,34,100
2025-03-24 10:20:00+00:00,K2025,K2025,True,72.3269689802078,72.54,-0.2130310197922114,33,67
2025-03-24 10:25:00+00:00,K2025,K2025,True,72.29601151024907,72.54,-0.243988489750933,3,66
2025-03-24 10:30:00+00:00,K2025,K2025,True,72.26505404029037,72.5,-0.23494595970963417,7,53
2025-03-24 10:35:00+00:00,K2025,K2025,True,72.3579264501665,72.6,-0.24207354983349205,12,74
2025-03-24 10:40:00+00:00,K2025,K2025,True,72.33728813686069,72.63,-0.29271186313930286,36,92
2025-03-24 10:45:00+00:00,K2025,K2025,True,72.36824560681941,72.64,-0.27175439318058636,11,90
2025-03-24 10:50:00+00:00,K2025,K2025,True,72.44047970338974,72.7,-0.2595202966102619,144,93
2025-03-24 10:55:00+00:00,K2025,K2025,True,72.47143717334845,72.73,-0.2585628266515556,22,97
2025-03-24 11:00:00+00:00,K2025,K2025,True,72.47143717334845,72.73,-0.2585628266515556,27,82
2025-03-24 11:05:00+00:00,K2025,K2025,True,72.36824560681941,72.6,-0.2317543931805801,21,83
2025-03-24 11:10:00+00:00,K2025,K2025,True,72.33728813686069,72.58,-0.2427118631393057,22,91
2025-03-24 11:15:00+00:00,K2025,K2025,True,72.33728813686069,72.59,-0.2527118631393108,10,51
2025-03-24 11:20:00+00:00,K2025,K2025,True,72.3476072935136,72.6,-0.2523927064863898,1,60
2025-03-24 11:25:00+00:00,K2025,K2025,True,72.40952223343103,72.66,-0.25047776656896303,10,63
2025-03-24 11:30:00+00:00,K2025,K2025,True,72.36824560681941,72.62,-0.25175439318059034,5,45
2025-03-24 11:35:00+00:00,K2025,K2025,True,72.3579264501665,72.64,-0.2820735498334983,7,79
2025-03-24 11:40:00+00:00,K2025,K2025,True,72.41984139008393,72.67,-0.2501586099160704,10,87
2025-03-24 11:45:00+00:00,K2025,K2025,True,72.38888392012522,72.67,-0.2811160798747778,8,82
2025-03-24 11:50:00+00:00,K2025,K2025,True,72.39920307677812,72.63,-0.23079692322187384,5,43
2025-03-24 11:55:00+00:00,K2025,K2025,True,72.3476072935136,72.61,-0.2623927064863949,4,58
2025-03-24 12:00:00+00:00,K2025,K2025,True,72.33728813686069,72.55,-0.21271186313930457,3,69
2025-03-24 12:05:00+00:00,K2025,K2025,True,72.24441572698456,72.48,-0.23558427301544782,9,93
2025-03-24 12:10:00+00:00,K2025,K2025,True,72.27537319694326,72.56,-0.2846268030567387,4,77
2025-03-24 12:15:00+00:00,K2025,K2025,True,72.31664982355488,72.53,-0.21335017644511822,1,46
2025-03-24 12:20:00+00:00,K2025,K2025,True,72.30633066690199,72.54,-0.23366933309802107,5,47
2025-03-24 12:25:00+00:00,K2025,K2025,True,72.29601151024907,72.54,-0.243988489750933,1,45
2025-03-24 12:30:00+00:00,K2025,K2025,True,72.29601151024907,72.5,-0.20398848975092676,3,38
2025-03-24 12:35:00+00:00,K2025,K2025,True,72.24441572698456,72.47,-0.2255842730154427,8,56
2025-03-24 12:40:00+00:00,K2025,K2025,True,72.3269689802078,72.57,-0.24303101979219832,74,68
2025-03-24 12:45:00+00:00,K2025,K2025,True,72.27537319694326,72.51,-0.23462680305674155,11,52
2025-03-24 12:50:00+00:00,K2025,K2025,True,72.18250078706713,72.39,-0.20749921293287343,17,75
2025-03-24 12:55:00+00:00,K2025,K2025,True,72.08962837719099,72.3,-0.21037162280900645,18,119
2025-03-24 13:00:00+00:00,K2025,K2025,True,71.98643681066194,72.17,-0.18356318933805937,30,231
2025-03-24 13:05:00+00:00,K2025,K2025,True,72.02771343727356,72.26,-0.23228656272644344,12,182
2025-03-24 13:10:00+00:00,K2025,K2025,True,71.96579849735613,72.18,-0.21420150264387416,105,66
2025-03-24 13:15:00+00:00,K2025,K2025,True,,72.23,,0,76
2025-03-24 13:20:00+00:00,K2025,K2025,True,72.09994753384389,72.38,-0.280052466156107,11,104
2025-03-24 13:25:00+00:00,K2025,K2025,True,72.16186247376132,72.42,-0.25813752623868425,11,65
2025-03-24 13:30:00+00:00,K2025,K2025,True,72.06899006388518,72.41,-0.34100993611481556,111,122
2025-03-24 13:35:00+00:00,K2025,K2025,True,72.08962837719099,72.36,-0.2703716228090087,10,41
2025-03-24 13:40:00+00:00,K2025,K2025,True,72.23409657033164,72.49,-0.25590342966835067,16,107
2025-03-24 13:45:00+00:00,K2025,K2025,True,72.29601151024907,72.56,-0.26398848975092903,81,123
2025-03-24 13:50:00+00:00,K2025,K2025,True,72.20313910037294,72.47,-0.26686089962706205,9,90
2025-03-24 13:55:00+00:00,K2025,K2025,True,72.24441572698456,72.52,-0.27558427301543986,10,81
2025-03-24 14:00:00+00:00,K2025,K2025,True,72.33728813686069,72.71,-0.37271186313930116,57,188
2025-03-24 14:05:00+00:00,K2025,K2025,True,72.41984139008393,72.76,-0.34015860991607383,15,146
2025-03-24 14:10:00+00:00,K2025,K2025,True,72.38888392012522,72.75,-0.3611160798747761,35,137
2025-03-24 14:15:00+00:00,K2025,K2025,True,72.3476072935136,72.7,-0.3523927064863983,25,78
2025-03-24 14:20:00+00:00,K2025,K2025,True,72.30633066690199,72.64,-0.3336693330980154,17,85
2025-03-24 14:25:00+00:00,K2025,K2025,True,72.27537319694326,72.65,-0.3746268030567421,200,334
2025-03-24 14:30:00+00:00,K2025,K2025,True,72.33728813686069,72.71,-0.37271186313930116,43,181
2025-03-24 14:35:00+00:00,K2025,K2025,True,72.39920307677812,72.79,-0.39079692322188464,155,269
2025-03-24 14:40:00+00:00,K2025,K2025,True,72.33728813686069,72.74,-0.4027118631393023,14,114
2025-03-24 14:45:00+00:00,K2025,K2025,True,72.48175633000136,72.87,-0.38824366999864424,47,111
2025-03-24 14:50:00+00:00,K2025,K2025,True,72.54367126991879,72.9,-0.35632873008121635,86,153
2025-03-24 14:55:00+00:00,K2025,K2025,True,72.48175633000136,72.85,-0.368243669998634,63,97
2025-03-24 15:00:00+00:00,K2025,K2025,True,72.49207548665426,72.84,-0.34792451334574537,32,109
2025-03-24 15:05:00+00:00,K2025,K2025,True,72.49207548665426,72.85,-0.3579245133457363,7,79
2025-03-24 15:10:00+00:00,K2025,K2025,True,72.47143717334845,72.83,-0.3585628266515499,14,51
2025-03-24 15:15:00+00:00,K2025,K2025,True,72.52303295661298,72.84,-0.31696704338702375,9,49
2025-03-24 15:20:00+00:00,K2025,K2025,True,72.49207548665426,72.84,-0.34792451334574537,14,61
2025-03-24 15:25:00+00:00,K2025,K2025,True,72.49207548665426,72.82,-0.32792451334573514,25,78
2025-03-24 15:30:00+00:00,K2025,K2025,True,72.64686283644784,72.97,-0.32313716355216116,203,276
2025-03-24 15:35:00+00:00,K2025,K2025,True,72.61590536648912,73.02,-0.40409463351087993,128,181
2025-03-24 15:40:00+00:00,K2025,K2025,True,72.60558620983622,73.0,-0.39441379016378164,7,97
2025-03-24 15:45:00+00:00,K2025,K2025,True,72.62622452314203,73.01,-0.3837754768579771,11,88
2025-03-24 15:50:00+00:00,K2025,K2025,True,72.64686283644784,73.04,-0.39313716355216854,21,123
2025-03-24 15:55:00+00:00,K2025,K2025,True,72.61590536648912,73.03,-0.41409463351088505,12,69
2025-03-24 16:00:00+00:00,K2025,K2025,True,72.71909693301816,73.14,-0.4209030669818361,79,136
2025-03-24 16:05:00+00:00,K2025,K2025,True,72.70877777636525,73.12,-0.411222223634752,21,96
2025-03-24 16:10:00+00:00,K2025,K2025,True,72.66750114975363,73.09,-0.42249885024637024,7,98
2025-03-24 16:15:00+00:00,K2025,K2025,True,72.68813946305944,73.1,-0.41186053694055147,21,121
2025-03-24 16:20:00+00:00,K2025,K2025,True,72.65718199310074,73.08,-0.42281800689926285,22,123
2025-03-24 16:25:00+00:00,K2025,K2025,True,72.60558620983622,73.02,-0.41441379016377766,91,345
2025-03-24 16:30:00+00:00,K2025,K2025,True,72.54367126991879,73.0,-0.45632873008121067,19,145
2025-03-24 16:35:00+00:00,K2025,K2025,True,72.62622452314203,73.08,-0.45377547685797026,36,59
2025-03-24 16:40:00+00:00,K2025,K2025,True,72.48175633000136,72.87,-0.38824366999864424,20,111
2025-03-24 16:45:00+00:00,K2025,K2025,True,72.45079886004264,72.88,-0.42920113995735676,6,77
2025-03-24 16:50:00+00:00,K2025,K2025,True,72.54367126991879,72.95,-0.4063287300812135,4,105
2025-03-24 16:55:00+00:00,K2025,K2025,True,72.52303295661298,72.99,-0.4669670433870152,2,119
2025-03-24 17:00:00+00:00,K2025,K2025,True,72.47143717334845,72.92,-0.44856282665155334,2,116
2025-03-24 17:05:00+00:00,K2025,K2025,True,72.38888392012522,72.85,-0.46111607987477043,15,116
2025-03-24 17:10:00+00:00,K2025,K2025,True,72.33728813686069,72.77,-0.43271186313930343,40,97
2025-03-24 17:15:00+00:00,K2025,K2025,True,72.29601151024907,72.7,-0.4039884897509296,16,100
2025-03-24 17:20:00+00:00,K2025,K2025,True,72.30633066690199,72.72,-0.4136693330980137,38,66
2025-03-24 17:25:00+00:00,K2025,K2025,True,72.3579264501665,72.79,-0.432073549833504,44,125
2025-03-24 17:30:00+00:00,K2025,K2025,True,72.37856476347231,72.8,-0.4214352365276852,5,67
2025-03-24 17:35:00+00:00,K2025,K2025,True,72.46111801669555,72.88,-0.4188819833044448,24,50
2025-03-24 17:40:00+00:00,K2025,K2025,True,72.44047970338974,72.86,-0.41952029661025847,4,68
2025-03-24 17:45:00+00:00,K2025,K2025,True,72.44047970338974,72.84,-0.39952029661026245,9,47
2025-03-24 17:50:00+00:00,K2025,K2025,True,72.43016054673683,72.83,-0.3998394532631693,16,31
2025-03-24 17:55:00+00:00,K2025,K2025,True,72.45079886004264,72.87,-0.41920113995736585,4,40
2025-03-24 18:00:00+00:00,K2025,K2025,True,72.39920307677812,72.82,-0.42079692322187157,24,65
2025-03-24 18:05:00+00:00,K2025,K2025,True,72.48175633000136,72.88,-0.39824366999863514,4,100
2025-03-24 18:10:00+00:00,K2025,K2025,True,72.46111801669555,72.89,-0.42888198330444993,2,71
2025-03-24 18:15:00+00:00,K2025,K2025,True,72.40952223343103,72.81,-0.4004777665689687,17,92
2025-03-24 18:20:00+00:00,K2025,K2025,True,72.45079886004264,72.86,-0.40920113995736074,31,149
2025-03-24 18:25:00+00:00,K2025,K2025,True,72.55399042657169,73.03,-0.47600957342831407,65,408
2025-03-24 18:30:00+00:00,K2025,K2025,True,72.51271379996007,72.92,-0.407286200039934,87,137
2025-03-24 18:35:00+00:00,K2025,K2025,True,72.51271379996007,72.91,-0.39728620003992887,9,31
2025-03-24 18:40:00+00:00,K2025,K2025,True,72.5643095832246,72.98,-0.41569041677540497,3,25
2025-03-24 18:45:00+00:00,K2025,K2025,True,72.5746287398775,72.99,-0.41537126012249814,8,45
2025-03-24 18:50:00+00:00,K2025,K2025,True,72.60558620983622,73.03,-0.4244137901637828,29,21
2025-03-24 18:55:00+00:00,K2025,K2025,True,72.63654367979493,73.05,-0.4134563202050714,13,52
2025-03-24 19:00:00+00:00,K2025,K2025,True,,73.08,,0,34
2025-03-24 19:05:00+00:00,K2025,K2025,True,72.67782030640655,73.1,-0.4221796935934492,4,52
2025-03-24 19:10:00+00:00,K2025,K2025,True,72.65718199310074,73.1,-0.4428180068992589,4,43
2025-03-24 19:15:00+00:00,K2025,K2025,True,72.64686283644784,73.09,-0.4431371635521657,14,49
2025-03-24 19:20:00+00:00,K2025,K2025,True,72.64686283644784,73.1,-0.4531371635521566,24,30
2025-03-24 19:25:00+00:00,K2025,K2025,True,72.64686283644784,73.08,-0.4331371635521606,43,41
2025-03-24 19:30:00+00:00,K2025,K2025,True,72.64686283644784,73.11,-0.4631371635521617,7,58
2025-03-24 19:35:00+00:00,K2025,K2025,True,72.65718199310074,73.12,-0.4628180068992691,1,39
2025-03-24 19:40:00+00:00,K2025,K2025,True,72.68813946305944,73.13,-0.4418605369405526,1,20
2025-03-24 19:45:00+00:00,K2025,K2025,True,,73.17,,0,27
2025-03-24 19:50:00+00:00,K2025,K2025,True,72.63654367979493,73.13,-0.4934563202050697,23,40
2025-03-24 19:55:00+00:00,K2025,K2025,True,72.65718199310074,73.14,-0.48281800689926513,22,32
2025-03-24 20:00:00+00:00,K2025,K2025,True,72.64686283644784,73.11,-0.4631371635521617,28,3
2025-03-24 20:05:00+00:00,K2025,K2025,True,72.65718199310074,73.11,-0.452818006899264,5,14
2025-03-24 20:10:00+00:00,K2025,K2025,True,,73.1,,0,25
2025-03-24 20:15:00+00:00,K2025,K2025,True,72.63654367979493,73.1,-0.46345632020506855,1,27
2025-03-24 20:20:00+00:00,K2025,K2025,True,,73.1,,0,2
2025-03-24 20:25:00+00:00,K2025,K2025,True,72.64686283644784,73.09,-0.4431371635521657,23,11
2025-03-24 20:30:00+00:00,K2025,K2025,True,,73.06,,0,81
2025-03-24 20:35:00+00:00,K2025,K2025,True,,73.05,,0,8
2025-03-24 20:40:00+00:00,K2025,K2025,True,,73.04,,0,34
2025-03-24 20:45:00+00:00,K2025,K2025,True,,73.07,,0,13
2025-03-24 20:50:00+00:00,K2025,K2025,True,72.60558620983622,73.05,-0.4444137901637788,3,29
2025-03-24 20:55:00+00:00,K2025,K2025,True,72.60558620983622,73.06,-0.4544137901637839,5,4
2025-03-24 21:00:00+00:00,K2025,K2025,True,,73.06,,0,2
2025-03-24 21:05:00+00:00,K2025,K2025,True,,73.05,,0,2
2025-03-24 21:10:00+00:00,K2025,K2025,True,72.62622452314203,73.08,-0.45377547685797026,2,4
2025-03-24 21:15:00+00:00,K2025,K2025,True,72.63654367979493,73.1,-0.46345632020506855,7,10
2025-03-24 21:20:00+00:00,K2025,K2025,True,,73.1,,0,9
2025-03-24 21:25:00+00:00,K2025,K2025,True,72.64686283644784,73.1,-0.4531371635521566,63,1
2025-03-24 21:30:00+00:00,K2025,,False,72.64686283644784,,,10,0
2025-03-24 21:35:00+00:00,K2025,,False,,,,0,0
2025-03-24 21:40:00+00:00,K2025,,False,,,,0,0
2025-03-24 21:45:00+00:00,K2025,K2025,True,72.5952670531833,73.04,-0.44473294681669984,1,12
2025-03-24 21:50:00+00:00,K2025,K2025,True,,73.06,,0,18
2025-03-24 21:55:00+00:00,K2025,K2025,True,,73.03,,0,11
2025-03-24 22:00:00+00:00,K2025,,False,71.98643681066194,,,1,0
2025-03-24 22:05:00+00:00,K2025,,False,74.67973669707003,,,90,0
2025-03-24 22:10:00+00:00,K2025,,False,74.6178217571526,,,397,0
2025-03-24 22:15:00+00:00,K2025,,False,74.48367272066484,,,556,0
2025-03-24 22:20:00+00:00,K2025,,False,74.50431103397065,,,545,0
2025-03-24 22:25:00+00:00,K2025,,False,74.48367272066484,,,288,0
2025-03-24 22:30:00+00:00,K2025,,False,74.52494934727645,,,416,0
2025-03-24 22:35:00+00:00,K2025,,False,74.53526850392936,,,326,0
2025-03-24 22:40:00+00:00,K2025,,False,74.54558766058226,,,247,0
2025-03-24 22:45:00+00:00,K2025,,False,74.59718344384679,,,249,0
2025-03-24 22:50:00+00:00,K2025,,False,74.58686428719388,,,171,0
2025-03-24 22:55:00+00:00,K2025,,False,74.6487792271113,,,562,0
2025-03-24 23:00:00+00:00,K2025,,False,74.72101332368165,,,641,0
2025-03-24 23:05:00+00:00,K2025,,False,74.79324742025197,,,331,0
2025-03-24 23:10:00+00:00,K2025,,False,74.80356657690487,,,307,0
2025-03-24 23:15:00+00:00,K2025,,False,74.82420489021068,,,199,0
2025-03-24 23:20:00+00:00,K2025,,False,74.8551623601694,,,300,0
2025-03-24 23:25:00+00:00,K2025,,False,74.84484320351649,,,167,0
2025-03-24 23:30:00+00:00,K2025,,False,74.84484320351649,,,334,0
2025-03-24 23:35:00+00:00,K2025,,False,74.88611983012811,,,488,0
2025-03-24 23:40:00+00:00,K2025,,False,74.90675814343392,,,1405,0
2025-03-24 23:45:00+00:00,K2025,,False,74.93771561339264,,,1135,0
2025-03-24 23:50:00+00:00,K2025,,False,74.94803477004554,,,784,0
2025-03-24 23:55:00+00:00,K2025,,False,74.96867308335135,,,1183,0
2025-03-25 00:00:00+00:00,K2025,K2025,True,72.60558620983622,73.05,-0.4444137901637788,9,12
2025-03-25 00:05:00+00:00,K2025,K2025,True,72.5746287398775,73.02,-0.4453712601224993,9,18
2025-03-25 00:10:00+00:00,K2025,K2025,True,,73.01,,0,16
2025-03-25 00:15:00+00:00,K2025,K2025,True,72.5643095832246,72.98,-0.41569041677540497,2,12
2025-03-25 00:20:00+00:00,K2025,K2025,True,,73.02,,0,4
2025-03-25 00:25:00+00:00,K2025,K2025,True,,73.01,,0,23
2025-03-25 00:30:00+00:00,K2025,K2025,True,72.60558620983622,73.03,-0.4244137901637828,6,4
2025-03-25 00:35:00+00:00,K2025,K2025,True,72.5952670531833,73.01,-0.4147329468166987,1,5
